Customer_ID,Customer_Name,Gender,Age,Country,Industry,Company_Size,Subscription_Plan,Billing_Cycle,Monthly_Fee,Customer_Tenure_Months,Auto_Renew,Avg_Login_Days_Per_Month,Avg_Session_Duration_Min,Features_Used,Storage_Usage_GB,API_Usage,Mobile_App_Usage,Support_Tickets,Avg_Response_Time_Hours,Training_Webinars_Attended,Last_Month_Login_Count,NPS_Score,Satisfaction_Rating,Total_Revenue,Discount_Percentage,Payment_Method,Late_Payments,Churn,Churn_Reason,Legacy_System_ID
CUST101084,Emma Robinson,Female,35,usa,Healthcare,Medium,Standard,Monthly,71.04,45,No,18,86,13,263.33,High,No,2,42.8,6,7,22,3,3196.78,4,Bank Transfer,5,No,,
CUST101085,james thompson,Male,48,usa,Finance,Enterprise,Basic,Monthly,27.76,17,Yes,25,19,14,394.79,High,No,12,7.4,5,22,92,2,471.97,15,PayPal,6,Yes,Low Usage,
CUST101086,Ava Thompson,Female,47,Germany,Retail,Small,Basic,Monthly,20,26,Yes,5,98,14,271.82,Medium,Yes,14,25.8,4,27,86,3,520,13,PayPal,1,No,,
CUST101087,elizabeth thompson,Female,48,United Kingdom,IT,Small,Basic,Annual,20,19,Yes,4,40,12,432.78,High,No,10,26.1,7,3,24,2,380,19,PayPal,3,No,,
CUST101088,Robert Anderson,Male,34,usa,Retail,Small,Premium,Annual,184.73,22,No,16,32,12,4.13,Low,Yes,9,4.4,3,12,44,4,4064.05,2,Credit Card,0,No,,
CUST101089,Margaret Wilson,Male,22,United States,Healthcare,Medium,Basic,Annual,25.64,53,Yes,9,37,3,323.65,Medium,No,2,14.8,1,11,-15,4,1358.92,13,CREDIT CARD,8,No,,
CUST101090,Ananya Davis,Female,21,Canada,information technology,Medium,Basic,Monthly,20,29,Yes,30,29,14,369.88,Low,Yes,4,24.2,8,6,7,3,580,10,Credit Card,8,No,,
CUST101091,Anthony Martin,Female,65,Australia,Information Technology,Medium,Standard,Monthly,69.43,27,Yes,3,68,12,453.06,Medium,No,10,30.6,2,27,-16,5,1874.53,23,CREDIT CARD,8,No,,
CUST101092,Margaret Rodriguez,Male,38,Germany,IT,Enterprise,Basic,Monthly,20,57,No,30,79,15,351.76,High,Yes,0,,7,20,-21,2,1140,14,PayPal,8,No,,
CUST101093,Richard Davis,Female,40,India,Information Technology,Enterprise,Basic,Annual,27.54,68,No,7,93,2,348.13,Medium,No,5,16.4,8,22,53,4,1872.56,5,PayPal,3,No,,
CUST101094,charles moore,Male,48,Netherlands,Healthcare,Medium,Standard,Monthly,72.75,51,Yes,7,45,12,402.94,Medium,No,11,19.4,5,3,36,5,3710.2,1,CREDIT CARD,4,No,,
CUST101095,Joseph Gonzalez,Male,29,France,Retail,Small,Basic,Quarterly,24.06,27,Yes,25,106,1,32.53,High,Yes,15,37.8,10,25,-87,3,649.56,12,Bank Transfer,3,No,,
CUST101096,Barbara Miller,Male,37,United Kingdom,IT,Small,Basic,Monthly,38.38,18,Yes,5,37,9,484.63,Low,No,7,47.6,10,19,-37,1,690.79,16,PayPal,4,Yes,Performance Issues,
CUST101097,PRIYA HARRIS,Male,40,Australia,IT,Small,Premium,Monthly,131.84,41,No,18,115,1,430.66,High,No,2,7.6,8,23,52,5,5405.46,24,Bank Transfer,4,No,,
CUST101098,Barbara Sanchez,Male,24,United States,Education,Medium,Standard,Quarterly,74.96,64,No,23,92,12,257.16,Low,Yes,6,44.2,10,7,56,1,4797.23,16,Credit Card,4,No,,
CUST101099,Matthew Garcia,Male,47,Netherlands,IT,Medium,Standard,Monthly,85.66,17,Yes,24,115,8,393.38,Low,Yes,14,25.9,0,8,-79,4,1456.29,10,PayPal,5,No,,
CUST101100,JOSEPH SMITH,Male,28,Australia,Education,Medium,Basic,Monthly,20.85,5,Yes,20,104,6,349.07,Low,No,11,44.4,1,3,64,1,104.24,15,Credit Card,5,No,,
CUST101101,mary hernandez,Male,20,United States,IT,Medium,Standard,Monthly,82.18,41,No,0,97,3,433.9,Medium,No,13,36.1,7,7,45,2,3369.41,27,PayPal,8,Yes,Poor Support,
CUST101102,CHARLES WHITE,Female,48,India,Education,Small,Basic,Monthly,21.57,24,Yes,5,10,10,146.55,Medium,Yes,5,37.6,3,15,94,4,517.57,9,CREDIT CARD,6,No,,
CUST101103,jennifer sanchez,Female,33,Canada,Retail,Medium,Premium,Annual,133.63,68,No,0,54,3,401.24,High,Yes,9,7.2,1,12,-58,5,9086.73,13,PayPal,0,No,,
CUST101104,Elizabeth Jones,Male,53,Netherlands,information technology,Small,Standard,Monthly,41.47,7,No,28,47,13,152.06,Medium,Yes,2,44.6,10,2,-12,5,290.28,19,Bank Transfer,7,No,,
CUST101105,Ananya White,Male,44,usa,Finance,Medium,Standard,Quarterly,61.67,23,No,10,38,8,140.58,High,No,13,16.5,7,4,-71,4,1418.31,14,CREDIT CARD,5,Yes,Performance Issues,
CUST101106,Anthony Brown,Female,21,United Kingdom,Finance,Small,Basic,Monthly,20.26,42,Yes,27,102,3,171.46,Low,Yes,14,41.3,7,5,72,3,851.11,24,Credit Card,1,No,,
CUST101107,ROBERT LOPEZ,Female,51,Singapore,Information Technology,Medium,Standard,Monthly,102.89,24,No,10,100,3,51.17,Low,No,3,34.8,1,11,95,1,2469.47,20,Bank Transfer,7,Yes,Competitor,
CUST101108,charles robinson,Female,21,Canada,Finance,Enterprise,Basic,Monthly,25.69,65,Yes,16,89,3,168.17,Low,Yes,7,23.1,8,27,70,1,1669.58,0,PayPal,8,No,,
CUST101109,Barbara Garcia,Male,34,United Kingdom,Retail,Small,Basic,Monthly,20,61,No,24,80,11,303.91,Low,No,6,17.8,0,30,91,4,1220,1,Credit Card,7,No,,
CUST101110,Emma Jones,Male,51,Germany,Retail,Enterprise,Basic,Quarterly,32.96,6,Yes,24,114,13,199.94,Low,Yes,1,18.3,8,26,6,3,197.79,12,PayPal,0,No,,
CUST101111,Mary Gonzalez,Male,38,Germany,IT,Small,Basic,Annual,20,58,Yes,24,107,11,263.35,Medium,Yes,6,10.6,6,24,-21,5,1160,12,Credit Card,8,No,,
CUST101112,Thomas Jackson,Female,37,United states,Retail,Medium,Basic,Monthly,40.5,44,Yes,7,68,6,336.35,Medium,No,8,21.5,9,2,-22,1,1781.86,9,PayPal,4,No,,
CUST101113,marie ramirez,Male,30,United States,IT,Small,Standard,Quarterly,93.13,72,Yes,10,48,7,389.41,Medium,Yes,9,21.4,3,19,80,1,6705.59,23,Credit Card,2,No,,
CUST101114,Barbara Robinson,Male,40,United Kingdom,IT,Small,Basic,Monthly,27.42,56,Yes,18,94,3,328.06,Low,Yes,8,14,4,30,21,1,1535.52,7,Credit Card,3,No,,
CUST101115,Margaret Williams,Male,33,United States,IT,Medium,Premium,Monthly,123.29,54,Yes,11,45,4,327.66,Medium,Yes,6,30.8,3,14,12,5,6657.7,19,Credit Card,6,No,,
CUST101116,EMMA JONES,Female,63,United Kingdom,Finance,Small,Standard,Quarterly,68.49,42,No,14,30,1,35.04,High,Yes,15,2.8,6,27,-79,3,2876.72,23,credit card,0,No,,
CUST101117,Lisa White,Male,51,United Kingdom,IT,Medium,Standard,Annual,67.58,51,Yes,0,116,15,1.73,Medium,No,0,,6,18,20,1,3446.45,4,PayPal,4,No,,
CUST101118,Elizabeth Rodriguez,Female,61,India,Information Technology,Small,Standard,Quarterly,94.55,63,No,25,19,7,188.84,Low,Yes,8,32.7,1,15,64,5,5956.5,17,Credit Card,7,No,,
CUST101119,Karen Clark,Male,35,Germany,Finance,Small,Standard,Monthly,76.7,6,Yes,10,40,6,172.11,Low,No,14,27.5,0,13,55,3,460.2,22,credit card,7,No,,
CUST101120,William Martin,Male,63,Canada,Manufacturing,Small,Basic,Annual,20,37,Yes,27,13,9,408.95,Low,No,11,46.6,2,1,41,4,740,1,PayPal,7,No,,
CUST101121,Charles Brown,Male,32,United States,Retail,Medium,Standard,Annual,90.97,54,No,10,106,12,84.93,Low,Yes,1,12.2,10,25,-51,5,4912.47,3,PayPal,3,No,,
CUST101122,Wei Harris,Female,34,Canada,Manufacturing,Small,Basic,Monthly,23.23,28,No,23,106,6,418.69,High,No,10,38.5,4,16,56,3,650.45,21,Bank Transfer,1,No,,
CUST101123,Lisa Garcia,Male,33,usa,IT,Small,Standard,Quarterly,68.09,34,Yes,11,66,7,103.02,High,Yes,3,17.1,5,4,-47,4,2314.97,16,Credit Card,7,No,,LEG-48650
CUST101124,Michael Gonzalez,Male,47,Netherlands,Education,Small,Basic,Quarterly,20,9,Yes,8,83,10,218.07,Low,Yes,5,19.3,1,9,-58,5,180,8,Credit Card,5,No,,
CUST101125,Daniel Taylor,Female,48,United States,information technology,Small,Basic,Monthly,42.4,5,Yes,27,53,1,237.96,Low,Yes,1,32.9,5,14,-53,2,212.01,25,credit card,7,Yes,Missing Features,
CUST101126,Elizabeth Thomas,Male,22,France,IT,Small,Standard,Quarterly,61.94,41,Yes,0,50,11,470.44,High,Yes,4,9.3,3,16,-3,3,2539.68,7,CREDIT CARD,6,No,,
CUST101127,BARBARA LEE,Male,45,Germany,information technology,Medium,Standard,Quarterly,79.75,27,Yes,20,106,3,43.36,Low,Yes,14,12.6,3,4,1,5,2153.17,2,PayPal,5,No,,
CUST101128,Ahmed Martin,Male,63,India,Finance,Medium,Basic,Monthly,31.01,14,No,29,90,4,433.8,Medium,Yes,6,33.6,3,30,25,4,434.13,4,Bank Transfer,0,No,,
CUST101129,James Robinson,Female,38,France,information technology,Small,Standard,Monthly,71.03,25,No,20,21,5,175.2,Low,No,5,24.7,2,13,-13,1,1775.69,5,CREDIT CARD,7,No,,
CUST101130,james robinson,Male,52,India,Retail,Small,Premium,Monthly,163.69,49,No,14,104,3,91.78,High,Yes,14,30.6,5,16,22,3,8020.7,9,PayPal,2,No,,
CUST101131,Mary Thomas,Female,49,Germany,Retail,Enterprise,Premium,Monthly,173.12,4,No,9,14,11,469.55,Low,No,4,22,8,10,79,3,692.49,3,Credit Card,5,No,,
CUST101132,Robert Williams,Female,65,usa,Finance,Enterprise,Basic,Annual,20,54,Yes,5,85,11,275.98,Medium,Yes,1,1.2,4,8,-79,3,1080,10,Bank Transfer,2,No,,
CUST101133,ananya perez,Female,49,Germany,Education,Enterprise,Basic,Annual,22.56,13,Yes,6,5,6,373.59,Low,No,2,2,4,13,-29,4,293.23,15,credit card,8,No,,
CUST101134,Robert Robinson,Male,41,United States,information technology,Medium,Basic,Quarterly,21.35,29,Yes,24,6,10,365.99,Low,No,13,45,8,25,2,1,619.08,27,credit card,0,No,,
CUST101135,Richard Martinez,Female,20,United Kingdom,information technology,Small,Standard,Monthly,71.6,30,Yes,18,108,8,33.52,Medium,Yes,13,7.9,3,10,49,3,2147.9,0,CREDIT CARD,8,No,,
CUST101136,Barbara Wilson,Female,56,France,IT,Small,Premium,Monthly,141.31,39,Yes,25,35,12,379.55,Medium,Yes,12,2.6,7,15,-75,1,5510.92,5,PayPal,8,No,,
CUST101137,Linda Gonzalez,Female,35,Germany,IT,Small,Basic,Monthly,20,49,Yes,25,7,4,254.92,High,Yes,3,31.7,5,24,14,5,980,30,credit card,2,No,,
CUST101138,William Johnson,Male,62,USA,IT,Small,Standard,Monthly,68.38,54,No,13,11,3,455.13,Medium,Yes,11,44,7,26,14,4,3692.26,26,PayPal,3,No,,
CUST101139,Joseph Lee,Female,31,France,IT,Small,Standard,Quarterly,85.26,14,Yes,24,30,7,29.3,Low,Yes,11,30.4,7,30,55,5,1193.6,14,credit card,6,No,,
CUST101140,Fatima Hernandez,Female,40,usa,Finance,Small,Basic,Annual,21.97,40,Yes,26,89,5,39.89,Medium,No,11,19.2,2,30,13,4,878.65,9,Bank Transfer,4,No,,
CUST101141,richard white,Female,58,France,Education,Small,Basic,Monthly,31.23,64,No,20,49,14,64.72,Medium,Yes,8,31.4,1,2,-58,4,1998.98,14,Credit Card,7,No,,
CUST101142,Ananya Harris,Male,26,India,Education,Enterprise,Basic,Monthly,47.97,20,No,23,110,14,252.49,Low,Yes,3,27.9,9,27,-6,3,959.33,9,Credit Card,1,No,,LEG-14462
CUST101143,Liam Harris,Female,32,United States,Manufacturing,Small,Standard,Monthly,72.49,55,Yes,26,2,9,101.65,Medium,No,5,13.5,1,5,69,1,3987.16,24,PayPal,1,No,,
CUST101144,Emma Gonzalez,Female,56,usa,information technology,Small,Basic,Monthly,39.85,59,No,12,58,3,187.9,Medium,No,15,42.3,7,7,-63,4,2351.44,29,Bank Transfer,7,Yes,Poor Support,
CUST101145,JESSICA MARTINEZ,Female,34,Netherlands,IT,Small,Basic,Monthly,41.25,49,Yes,28,22,5,355.25,Medium,Yes,8,27.1,6,29,13,4,2021.21,10,Credit Card,2,No,,
CUST101146,Elizabeth Thompson,Female,64,United States,Healthcare,Medium,Premium,Annual,168.62,62,Yes,3,71,2,44.61,High,No,6,40.5,6,5,34,1,10454.61,25,CREDIT CARD,3,No,,
CUST101147,Wei Harris,Female,44,Netherlands,Healthcare,Small,Basic,Quarterly,56.22,4,Yes,23,10,5,57.59,Low,Yes,1,32.2,8,19,-8,2,224.9,10,CREDIT CARD,0,No,,
CUST101148,Michael Anderson,Male,57,Canada,IT,Medium,Basic,Annual,23.09,41,No,11,90,3,46.21,Low,No,5,33.3,8,27,-5,5,946.65,16,Credit Card,4,No,,
CUST101149,William Clark,Male,45,United Kingdom,Education,Medium,Standard,Annual,83.7,11,Yes,17,75,2,240.32,High,No,7,1.5,9,30,12,4,920.69,12,Bank Transfer,2,No,,
CUST101150,David Jones,Male,22,Germany,Manufacturing,Enterprise,Premium,Quarterly,153.26,6,Yes,29,2,9,122.37,Low,No,12,38.5,3,24,-100,5,919.57,8,Bank Transfer,3,No,,
CUST101151,matthew clark,Female,57,Canada,Finance,Small,Standard,Annual,77.48,16,Yes,7,32,11,378.1,Medium,No,12,31.6,8,17,82,4,1239.66,24,Bank Transfer,0,No,,
CUST101152,Liam Williams,Male,39,United Kingdom,Manufacturing,Small,Standard,Quarterly,76.17,36,Yes,17,46,4,58.68,Medium,Yes,12,32.4,4,2,-95,1,2742.14,10,Credit Card,0,Yes,Poor Support,
CUST101153,Susan Jones,Female,37,Germany,IT,Medium,Basic,Monthly,42.91,68,Yes,12,90,2,317.01,Medium,No,4,36.2,1,22,14,2,2917.76,5,Bank Transfer,1,No,,
CUST101154,Richard Taylor,Female,53,United Kingdom,Healthcare,Medium,Basic,Monthly,20,71,No,14,16,13,404.15,Low,Yes,3,46.8,2,8,72,1,1420,10,CREDIT CARD,8,No,,
CUST101155,Barbara Williams,Female,32,USA,IT,Medium,Premium,Annual,155.89,66,Yes,2,33,7,428.06,Medium,No,2,31.9,4,8,-73,1,10289.03,14,Bank Transfer,4,No,,
CUST101156,Daniel Johnson,Female,39,France,Healthcare,Medium,Premium,Monthly,130.93,58,No,6,64,8,44.85,High,No,14,42.7,0,25,-84,2,7594.19,17,PayPal,5,Yes,Price,
CUST101157,elizabeth smith,Female,47,Australia,IT,Medium,Basic,Monthly,20,13,No,14,93,14,157.98,Low,No,10,18.7,3,13,78,5,260,1,PayPal,6,No,,
CUST101158,Patricia Wilson,Male,47,India,Healthcare,Small,Premium,Monthly,141.35,56,Yes,9,16,6,327.63,Medium,Yes,5,13,2,27,-86,4,7915.4,21,CREDIT CARD,7,No,,
CUST101159,Pierre White,Male,53,Australia,Information Technology,Enterprise,Basic,Monthly,33.88,59,No,15,88,2,65.5,Medium,Yes,5,27.1,8,28,50,5,1998.97,25,PayPal,2,No,,
CUST101160,Patricia Johnson,Female,23,Germany,Finance,Small,Basic,Monthly,31.29,41,Yes,13,113,6,460.16,Low,Yes,7,8.9,1,24,-2,4,1282.83,26,Credit Card,7,No,,
CUST101161,Susan Martin,Female,65,United States,Retail,Small,Standard,Quarterly,91,41,No,22,44,14,396.81,Medium,Yes,9,24.2,3,12,-80,3,3731.1,13,Credit Card,8,No,,
CUST101162,Chen Harris,Male,47,Singapore,Finance,Small,Standard,Annual,84.81,20,Yes,24,63,4,358.68,Medium,Yes,2,1.2,7,22,-4,2,1696.11,11,Credit Card,7,No,,
CUST101163,Susan Garcia,Male,48,Canada,Healthcare,Medium,Basic,Monthly,24.77,55,Yes,21,9,11,91.61,Low,Yes,4,39.3,4,15,-81,3,1362.39,10,Credit Card,6,No,,
CUST101164,Mary Jones,Female,60,Singapore,Manufacturing,Medium,Standard,Monthly,115.18,15,Yes,0,108,14,374.79,Medium,No,6,33.6,1,12,-2,5,1727.68,7,Bank Transfer,5,No,,
CUST101165,JOHN SANCHEZ,Male,42,India,Education,Small,Standard,Annual,72.84,16,Yes,22,16,3,396.89,Medium,No,3,2.7,9,14,7,5,1165.39,2,Bank Transfer,6,No,,
CUST101166,DAVID HARRIS,Female,21,India,Manufacturing,Enterprise,Basic,Quarterly,20,32,No,27,67,10,466.63,Low,Yes,11,21,9,2,95,4,640,16,Credit Card,6,No,,
CUST101167,matthew taylor,Male,26,Canada,IT,Enterprise,Basic,Monthly,20,50,No,20,4,2,34.87,Low,No,8,45.4,6,27,-83,4,1000,30,PayPal,3,No,,
CUST101168,charles harris,Female,63,United states,Healthcare,Medium,Premium,Annual,160.46,3,Yes,23,99,14,459.96,Low,Yes,0,,1,10,19,,481.39,4,Bank Transfer,7,No,,
CUST101169,Mary Williams,Male,65,United Kingdom,Education,Small,Premium,Monthly,126.55,72,Yes,14,11,13,320.21,High,No,3,13,4,15,77,3,9111.81,15,Credit Card,0,No,,
CUST101170,Thomas Lopez,Female,23,Germany,Manufacturing,Medium,Premium,Quarterly,152.73,65,Yes,4,19,15,329.89,Medium,Yes,3,27.3,6,11,59,5,9927.57,12,Bank Transfer,8,No,,
CUST101171,Nancy Thompson,Female,51,United Kingdom,Information Technology,Medium,Standard,Annual,64.97,48,Yes,17,5,8,20.54,Medium,Yes,8,38.9,8,30,-38,5,3118.75,26,credit card,1,No,,
CUST101172,lisa davis,Male,50,usa,Manufacturing,Small,Premium,Monthly,178.63,16,Yes,18,34,12,432.83,Low,Yes,11,16.7,1,28,-77,5,2858.02,23,Bank Transfer,5,No,,
CUST101173,Susan Thompson,Male,27,Australia,Finance,Small,Premium,Quarterly,132.49,67,Yes,2,98,8,127.82,Low,Yes,0,,5,23,89,2,8876.89,3,Credit Card,0,No,,
CUST101174,William Thomas,Female,56,usa,Education,Medium,Standard,Monthly,84.93,40,No,30,6,10,218.09,Medium,No,5,41.3,7,22,-99,3,3397.15,13,Credit Card,7,No,,
CUST101175,Nancy Thompson,Male,41,United Kingdom,Healthcare,Enterprise,Standard,Monthly,64.77,65,No,11,38,11,143.28,Low,No,8,19.9,8,2,-96,2,4210.37,25,Credit Card,0,Yes,Low Usage,
CUST101176,Wei Wilson,Female,30,Australia,Finance,Small,Standard,Monthly,63.4,49,No,30,120,15,89.57,High,Yes,3,32.5,4,8,-56,3,3106.84,8,Bank Transfer,6,No,,
CUST101177,Richard Lopez,Male,45,usa,Information Technology,Small,Basic,Annual,47.85,5,Yes,12,68,6,35.66,High,Yes,6,43.2,8,22,-92,1,239.27,22,Bank Transfer,2,Yes,Competitor,
CUST101178,Thomas Miller,Female,61,USA,Information Technology,Enterprise,Basic,Monthly,20,24,Yes,22,6,13,439.4,High,Yes,1,27.5,1,13,-65,1,480,4,Credit Card,5,No,,
CUST101179,Margaret Miller,Male,29,United States,Retail,Medium,Premium,Monthly,136.51,70,Yes,30,26,10,278.88,Medium,Yes,2,44.6,4,18,-30,1,9555.89,19,CREDIT CARD,0,No,,
CUST101180,margaret thompson,Female,48,Germany,Healthcare,Medium,Standard,Monthly,62.95,63,No,30,2,8,56.6,Medium,Yes,8,46.9,3,11,82,3,3966.04,8,Credit Card,1,No,,
CUST101181,Noah Brown,Female,53,Singapore,Finance,Small,Basic,Monthly,20,8,No,7,107,14,469.1,Medium,Yes,5,20.7,7,3,47,3,160,21,Credit Card,0,No,,
CUST101182,Fatima Williams,Male,48,usa,Retail,Enterprise,Premium,Quarterly,127.04,3,Yes,14,61,8,439.17,Low,No,1,32.8,3,12,73,5,381.12,0,PayPal,5,No,,
CUST101183,Susan Garcia,Male,49,India,Healthcare,Medium,Premium,Monthly,138.29,34,Yes,20,50,3,439.9,Medium,No,6,13.4,0,6,41,5,4701.82,15,PayPal,7,No,,
CUST101184,Michael Garcia,Female,53,usa,IT,Small,Standard,Annual,45.83,55,Yes,19,111,11,306.74,High,No,3,14.2,8,11,-52,2,2520.66,14,CREDIT CARD,1,No,,
CUST101185,Mary Harris,Female,30,Germany,IT,Small,Premium,Annual,137.04,39,Yes,2,17,1,211.56,Medium,No,10,26.5,0,6,-21,5,5344.65,6,Credit Card,1,No,,
CUST101186,John Lopez,Female,24,United States,Finance,Medium,Premium,Quarterly,136.66,33,Yes,15,80,12,97.32,Medium,No,7,35.8,3,8,61,5,4509.94,22,Credit Card,8,No,,
CUST101187,Ananya Robinson,Female,65,France,Finance,Small,Basic,Monthly,28.73,52,Yes,1,107,2,475.88,Low,Yes,9,33.4,1,27,-78,5,1494.09,26,Credit Card,6,No,,
CUST101188,Pierre Jones,Female,34,India,Manufacturing,Small,Standard,Annual,50.6,16,Yes,26,20,3,69.53,High,No,0,,10,23,-75,2,809.61,3,credit card,4,No,,LEG-53759
CUST101189,Ava Martin,Female,63,India,Manufacturing,Medium,Basic,Monthly,33.91,46,No,7,111,11,166.3,Medium,Yes,6,6.9,4,19,61,3,1559.93,18,CREDIT CARD,0,No,,
CUST101190,LINDA WILSON,Female,32,usa,Healthcare,Enterprise,Standard,Annual,37.62,24,No,9,51,5,263.71,Medium,No,5,46.9,1,10,32,3,902.92,7,PayPal,5,No,,
CUST101191,Liam Lopez,Female,32,France,IT,Small,Basic,Monthly,20,56,No,24,87,13,319.48,Low,Yes,1,8.3,9,24,1,4,1120,0,Credit Card,2,No,,
CUST101192,Linda Clark,Male,21,United States,Education,Small,Basic,Quarterly,21.77,11,Yes,4,48,13,301.22,High,No,0,,3,11,-14,4,239.49,30,Credit Card,8,No,,
CUST101193,Noah Robinson,Female,40,Australia,IT,Small,Premium,Quarterly,143.94,11,No,25,76,3,119.22,Medium,No,14,30.5,7,24,43,1,1583.29,30,Credit Card,1,Yes,Poor Support,
CUST101194,Noah Clark,Female,63,India,Healthcare,Medium,Basic,Monthly,25.83,1,No,15,107,14,472.3,Low,Yes,6,3.7,10,9,-28,2,25.83,14,PayPal,2,Yes,Price,
CUST101195,CHARLES GARCIA,Male,61,Germany,Manufacturing,Small,Premium,Monthly,129.81,67,No,9,96,11,44.4,Low,No,5,20.2,3,28,15,4,8697.45,5,Credit Card,3,No,,
CUST101196,Anthony Miller,Male,34,India,Education,Medium,Basic,Monthly,53.5,48,Yes,11,50,11,156.02,High,Yes,1,27.9,3,20,-96,2,2568.04,8,Bank Transfer,5,Yes,Low Usage,
CUST101197,Charles Martin,Female,38,India,Manufacturing,Enterprise,Basic,Monthly,49.3,62,No,22,38,12,209.24,Low,Yes,5,17.5,8,7,86,4,3056.31,11,PayPal,7,No,,
CUST101198,Emma Rodriguez,Female,50,India,IT,Small,Basic,Annual,20,2,Yes,25,29,9,247.22,Low,No,9,40.8,3,20,-14,1,40,4,credit card,3,Yes,Missing Features,
CUST101199,david thompson,Male,63,United Kingdom,Healthcare,Medium,Premium,Monthly,159.04,53,Yes,24,34,13,430.64,Low,Yes,11,11.9,2,18,-55,3,8428.9,27,CREDIT CARD,0,No,,
CUST101200,James Taylor,Female,47,United Kingdom,Retail,Small,Standard,Quarterly,64.7,71,Yes,15,35,2,494.69,Medium,No,9,47,4,22,-62,5,4593.44,29,Credit Card,0,No,,
CUST101201,chen taylor,Female,29,Australia,IT,Small,Standard,Monthly,68.13,26,Yes,2,100,9,283.23,Low,Yes,14,13.3,0,9,-41,1,1771.28,26,Bank Transfer,8,Yes,Competitor,
CUST101202,Jessica Harris,Male,36,Germany,Retail,Medium,Premium,Monthly,148.44,18,Yes,2,102,12,276.17,Medium,Yes,6,31.8,10,2,-66,2,2671.91,8,PayPal,6,Yes,Competitor,
CUST101203,Joseph Perez,Female,53,India,Finance,Medium,Standard,Monthly,58,59,Yes,18,24,11,0.91,Medium,Yes,5,21.1,8,4,41,2,3421.85,26,Credit Card,6,No,,
CUST101204,Charles Smith,Male,21,Australia,Education,Small,Premium,Annual,148.21,70,No,22,67,9,147.26,Medium,Yes,9,45,5,22,36,3,10374.92,19,Credit Card,4,No,,
CUST101205,Nancy Johnson,Female,47,India,Finance,Medium,Basic,Quarterly,47.84,66,Yes,4,68,6,326.34,Low,Yes,15,30.5,10,29,-16,4,3157.33,15,Credit Card,8,No,,
CUST101206,Emma Jackson,Male,55,United States,IT,Medium,Basic,Quarterly,52.27,67,Yes,4,10,13,95.81,Low,No,5,27.7,10,6,89,5,3502.26,21,Bank Transfer,2,No,,
CUST101207,Joseph Anderson,Female,35,United Kingdom,Manufacturing,Small,Standard,Quarterly,68.16,32,No,29,49,8,316.84,Medium,Yes,15,42.5,0,4,12,5,2181.11,22,Credit Card,7,No,,
CUST101208,Anthony Davis,Male,44,Singapore,Retail,Medium,Premium,Monthly,125.55,30,Yes,12,89,4,272.8,Medium,Yes,2,28.3,1,13,-30,5,3766.64,30,Credit Card,7,No,,
CUST101209,Barbara Gonzalez,Female,53,United States,Healthcare,Medium,Standard,Monthly,66.08,63,Yes,23,61,15,253.27,Low,Yes,12,28.5,10,24,-54,4,4163.09,8,Bank Transfer,4,No,,
CUST101210,David Thompson,Female,47,United States,Manufacturing,Enterprise,Basic,Annual,20.27,45,No,8,111,10,267.46,Low,No,10,14.8,3,5,-72,5,911.94,15,PayPal,3,No,,LEG-87608
CUST101211,Robert Harris,Male,21,India,Healthcare,Medium,Premium,Quarterly,171.47,72,Yes,18,68,12,111.21,Low,No,12,3.5,8,10,-89,2,12345.81,8,Bank Transfer,4,No,,
CUST101212,Susan Taylor,Female,46,usa,Healthcare,Medium,Basic,Quarterly,20,30,Yes,13,110,4,231.36,Low,Yes,8,42.5,6,13,-60,4,600,15,Credit Card,2,No,,
CUST101213,Michael Lopez,Male,30,Canada,Finance,Small,Standard,Quarterly,41.65,57,Yes,8,12,1,349.3,Medium,No,4,2.3,9,3,8,1,2374.04,11,Credit Card,1,No,,
CUST101214,Fatima Rodriguez,Female,54,India,Education,Small,Standard,Monthly,59.27,24,Yes,29,36,3,190.44,Medium,Yes,12,44.3,10,29,87,1,1422.36,2,Credit Card,1,No,,
CUST101215,Jennifer Thomas,Female,32,Canada,Healthcare,Small,Standard,Monthly,79.71,24,Yes,24,27,2,93.81,Medium,Yes,5,38.7,5,15,-19,5,1912.95,30,PayPal,4,No,,
CUST101216,Michael Martinez,Female,64,Singapore,Retail,Medium,Premium,Monthly,135.73,71,Yes,15,36,7,274.31,Low,No,2,13.8,6,0,-20,1,9636.49,24,PayPal,4,No,,
CUST101217,Charles Taylor,Female,25,France,Manufacturing,Medium,Standard,Quarterly,66.02,68,Yes,3,89,11,293.72,High,No,10,5.2,8,24,-11,1,4489.5,20,PayPal,6,Yes,Competitor,
CUST101218,Margaret Lee,Female,60,Australia,IT,Medium,Premium,Monthly,160.95,63,Yes,8,65,9,439.45,Low,Yes,0,,5,20,-22,,10139.54,0,PayPal,0,No,,
CUST101219,Hans Johnson,Male,21,Netherlands,Education,Small,Basic,Monthly,20,62,Yes,15,67,1,436.07,Low,Yes,12,46.8,3,27,-27,2,1240,18,CREDIT CARD,7,No,,
CUST101220,joseph smith,Male,51,United Kingdom,Education,Small,Standard,Monthly,68.12,21,Yes,19,33,14,467.9,Medium,No,9,14.4,0,10,26,2,1430.53,22,Credit Card,7,Yes,Performance Issues,
CUST101221,James Miller,Male,36,usa,Information Technology,Small,Standard,Annual,73.31,64,Yes,28,69,7,466.42,Low,No,9,41.4,2,25,-68,1,4692.15,5,Credit Card,2,No,,
