customer_id,customer_name,gender,age,country,industry,company_size,subscription_plan,billing_cycle,monthly_fee,customer_tenure_months,auto_renew,avg_login_days_per_month,avg_session_duration_min,features_used,storage_usage_gb,api_usage,mobile_app_usage,support_tickets,avg_response_time_hours,training_webinars_attended,last_month_login_count,nps_score,satisfaction_rating,total_revenue,discount_percentage,payment_method,late_payments,churn,churn_reason,customer_lifecycle,customer_engagement,support_experience,age_group,revenue_segment,retention_priority
CUST100427,Barbara Sanchez,Female,53,Australia,Finance,Enterprise,Premium,Monthly,166.99,69,No,19,61,13,485.62,Low,Yes,15,33.9,4,10,8,3,11522.31,20,Credit Card,8,Yes,Poor Support,Loyal Customer,Occasional User,Ongoing Support,47-56,Enterprise Account,Monitor Engagement
CUST100428,Elizabeth Johnson,Male,43,United states,IT,Small,Basic,Monthly,37.92,23,No,3,76,4,302.9,Medium,Yes,11,46.3,10,4,-73,3,872.16,5,Credit Card,1,Yes,Competitor,Developing Customer,Rare Visitor,Ongoing Support,37-46,Growth Account,Monitor Engagement
CUST100429,Priya Harris,Male,59,Netherlands,IT,Enterprise,Standard,Monthly,60.43,48,Yes,16,60,12,103.03,Low,Yes,4,25.4,2,3,-68,2,2900.64,1,Bank Transfer,8,Yes,Performance Issues,Loyal Customer,Rare Visitor,Occasional Assistance,57+,Business Account,Monitor Engagement
CUST100430,Noah Ramirez,Female,60,United States,Finance,Small,Basic,Annual,27.35,31,Yes,11,83,4,195.3,Medium,No,11,3.6,10,27,-1,2,847.85,29,Credit Card,4,No,,Established Customer,Daily User,Ongoing Support,57+,Growth Account,Monitor Engagement
CUST100431,Robert White,Female,34,Canada,Finance,Medium,Basic,Quarterly,20,49,Yes,0,64,8,281.73,Medium,Yes,10,8.6,4,4,13,2,980,8,Credit Card,1,No,,Loyal Customer,Rare Visitor,Ongoing Support,27-36,Growth Account,Immediate Outreach
CUST100432,Hans Lee,Female,32,United States,Healthcare,Medium,Premium,Quarterly,164.03,45,No,14,12,8,15.99,Medium,Yes,3,30.1,3,23,5,3,7381.35,9,Bank Transfer,3,No,,Established Customer,Consistent User,Occasional Assistance,27-36,Enterprise Account,Monitor Engagement
CUST100433,Olga Sanchez,Female,52,India,Finance,Small,Premium,Monthly,157.79,71,No,18,84,12,179.85,High,Yes,11,10.2,2,23,-99,3,11203.09,11,Credit Card,0,No,,Loyal Customer,Consistent User,Ongoing Support,47-56,Enterprise Account,Monitor Engagement
CUST100434,Sarah Johnson,Female,21,Canada,Finance,Small,Standard,Annual,78.4,42,No,26,54,7,148.4,Medium,Yes,10,36.4,9,27,-3,5,3292.8,8,Credit Card,4,No,,Established Customer,Daily User,Ongoing Support,18-26,Business Account,Monitor Engagement
CUST100435,Charles Miller,Female,52,Australia,Manufacturing,Medium,Premium,Quarterly,155.47,4,Yes,4,36,6,77.02,Medium,No,0,,0,19,-25,3,621.88,4,Bank Transfer,8,No,,New Customer,Consistent User,No Support Needed,47-56,Starter Account,Monitor Engagement
CUST100436,Robert Brown,Male,40,India,Education,Small,Basic,Monthly,20,8,Yes,15,114,5,437.8,High,No,4,44.1,0,15,-77,4,160,3,Credit Card,6,No,,New Customer,Occasional User,Occasional Assistance,37-46,Starter Account,Monitor Engagement
CUST100437,Ananya Thomas,Female,55,India,IT,Medium,Standard,Monthly,78.38,36,No,6,30,11,65.95,High,No,12,10.7,8,5,4,5,2821.68,24,Credit Card,2,No,,Established Customer,Rare Visitor,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST100438,Nancy Thompson,Male,25,Netherlands,Healthcare,Enterprise,Basic,Monthly,20,16,Yes,3,65,3,230.73,Medium,Yes,7,41.9,7,18,61,5,320,25,Credit Card,7,No,,Developing Customer,Consistent User,Frequent Assistance,18-26,Starter Account,Monitor Engagement
CUST100439,Nancy Jackson,Male,46,France,IT,Small,Basic,Quarterly,20,41,Yes,27,12,13,158.33,Low,No,10,18.9,3,12,-67,3,820,12,Credit Card,7,No,,Established Customer,Occasional User,Ongoing Support,47-56,Growth Account,Monitor Engagement
CUST100440,Patricia Sanchez,Female,44,United Kingdom,Education,Small,Standard,Monthly,86.9,58,Yes,10,78,1,394.11,Medium,Yes,1,23.1,4,4,-10,1,5040.2,14,Paypal,4,No,,Loyal Customer,Rare Visitor,Occasional Assistance,37-46,Enterprise Account,Monitor Engagement
CUST100441,Sarah Jones,Male,20,India,Education,Small,Basic,Quarterly,20,11,Yes,23,2,10,462.83,Low,Yes,4,41.7,7,5,-88,3,220,29,Credit Card,4,No,,New Customer,Rare Visitor,Occasional Assistance,18-26,Starter Account,Monitor Engagement
CUST100442,Olga Thompson,Male,44,United States,Retail,Small,Basic,Annual,20,41,Yes,29,87,7,104.42,High,Yes,8,36.3,10,7,82,1,820,30,Credit Card,7,No,,Established Customer,Rare Visitor,Frequent Assistance,37-46,Growth Account,Immediate Outreach
CUST100443,John Garcia,Female,50,United states,Retail,Small,Basic,Monthly,20,69,No,28,55,8,22.58,Medium,No,3,23.3,10,20,70,1,1380,3,Paypal,3,No,,Loyal Customer,Consistent User,Occasional Assistance,47-56,Growth Account,Monitor Engagement
CUST100444,James Rodriguez,Female,38,Canada,Education,Small,Standard,Annual,81.18,72,Yes,30,90,4,347.51,High,Yes,6,29.9,2,10,-98,3,5844.96,26,Paypal,6,No,,Loyal Customer,Occasional User,Frequent Assistance,37-46,Enterprise Account,Monitor Engagement
CUST100445,Patricia Perez,Male,48,Canada,IT,Medium,Basic,Monthly,20,59,Yes,12,85,8,398.56,Low,Yes,6,1.3,5,19,12,2,1180,20,Bank Transfer,7,No,,Loyal Customer,Consistent User,Frequent Assistance,47-56,Growth Account,Monitor Engagement
CUST100446,Daniel Robinson,Male,35,Australia,Retail,Medium,Basic,Monthly,41.69,58,Yes,17,108,2,150.5,Medium,Yes,3,12.9,3,25,-33,4,2418.02,11,Credit Card,8,No,,Loyal Customer,Daily User,Occasional Assistance,27-36,Business Account,Monitor Engagement
CUST100447,Chen Jackson,Male,48,Canada,IT,Small,Basic,Monthly,38.65,17,No,20,67,15,298.17,Medium,No,6,22.1,9,21,27,5,657.05,5,Credit Card,7,No,,Developing Customer,Consistent User,Frequent Assistance,47-56,Starter Account,Monitor Engagement
CUST100448,Daniel Johnson,Male,31,Germany,IT,Medium,Basic,Quarterly,40.05,70,Yes,15,97,4,379.56,Low,Yes,9,22.2,0,2,-51,1,2803.5,23,Credit Card,2,No,,Loyal Customer,Rare Visitor,Frequent Assistance,27-36,Business Account,Immediate Outreach
CUST100449,John Jackson,Male,32,Netherlands,Retail,Medium,Standard,Quarterly,79.79,17,Yes,25,23,4,56.29,Low,Yes,9,46.6,10,25,-4,5,1356.43,26,Credit Card,0,No,,Developing Customer,Daily User,Frequent Assistance,27-36,Growth Account,Monitor Engagement
CUST100450,James Johnson,Male,23,United States,IT,Medium,Basic,Monthly,20,42,Yes,5,25,9,281.31,Low,Yes,11,7.5,0,0,96,4,840,2,Credit Card,8,No,,Established Customer,Rare Visitor,Ongoing Support,18-26,Growth Account,Monitor Engagement
CUST100451,William Clark,Female,24,United Kingdom,IT,Medium,Standard,Annual,66.09,32,No,5,116,13,66.75,Medium,Yes,13,22.6,2,23,65,3,2114.88,20,Credit Card,1,No,,Established Customer,Consistent User,Ongoing Support,18-26,Business Account,Monitor Engagement
CUST100452,Charles Perez,Female,26,United States,IT,Small,Basic,Monthly,31.57,29,No,10,6,10,455.76,Low,No,9,7.2,2,24,-52,3,915.53,25,Credit Card,8,Yes,Low Usage,Established Customer,Daily User,Frequent Assistance,27-36,Growth Account,Monitor Engagement
CUST100453,Thomas Garcia,Female,28,United States,Manufacturing,Medium,Basic,Quarterly,20,32,Yes,0,73,9,70.34,Medium,No,4,41.8,10,6,-31,5,640,30,Paypal,5,No,,Established Customer,Rare Visitor,Occasional Assistance,27-36,Starter Account,Monitor Engagement
CUST100454,Joseph Williams,Female,53,Netherlands,IT,Small,Basic,Annual,32.67,49,Yes,12,98,6,39.03,Low,Yes,4,16.1,8,26,-24,4,1600.83,24,Credit Card,6,No,,Loyal Customer,Daily User,Occasional Assistance,47-56,Growth Account,Monitor Engagement
CUST100455,Fatima Garcia,Female,29,United States,Finance,Small,Basic,Monthly,41,54,Yes,12,42,11,373.1,Low,No,5,19.2,4,0,-47,4,2214,3,Paypal,8,No,,Loyal Customer,Rare Visitor,Occasional Assistance,27-36,Business Account,Monitor Engagement
CUST100456,Jessica Robinson,Female,36,United States,IT,Small,Basic,Annual,20,35,Yes,11,57,13,170.35,Medium,Yes,8,35,1,9,70,1,700,10,Paypal,7,No,,Established Customer,Occasional User,Frequent Assistance,37-46,Starter Account,Immediate Outreach
CUST100457,Lisa Wilson,Male,27,Canada,Manufacturing,Small,Standard,Annual,42.88,43,Yes,25,59,2,489.5,Low,No,15,13.9,4,24,-21,2,1843.84,19,Credit Card,7,No,,Established Customer,Daily User,Ongoing Support,27-36,Business Account,Monitor Engagement
CUST100458,Nancy White,Female,39,United Kingdom,IT,Medium,Basic,Monthly,26.45,60,Yes,14,75,1,439.75,Medium,Yes,1,46.9,5,1,-77,1,1587,11,Credit Card,5,No,,Loyal Customer,Rare Visitor,Occasional Assistance,37-46,Growth Account,Monitor Engagement
CUST100459,David Martin,Female,31,Australia,Healthcare,Medium,Standard,Monthly,106.63,57,No,30,80,5,176.47,Low,No,0,,10,10,7,3,6077.91,21,Credit Card,2,No,,Loyal Customer,Occasional User,No Support Needed,27-36,Enterprise Account,Monitor Engagement
CUST100460,Pierre Moore,Male,35,Netherlands,Healthcare,Small,Basic,Quarterly,24.22,19,Yes,5,65,6,161.94,High,Yes,10,11.4,8,30,45,1,460.18,3,Bank Transfer,2,No,,Developing Customer,Daily User,Ongoing Support,27-36,Starter Account,Monitor Engagement
CUST100461,Sarah Jones,Male,23,India,Retail,Enterprise,Basic,Annual,20,14,Yes,0,12,11,346.67,Low,No,13,10.5,9,27,-63,5,280,3,Bank Transfer,0,No,,Developing Customer,Daily User,Ongoing Support,18-26,Starter Account,Monitor Engagement
CUST100462,Elizabeth Lewis,Male,43,Canada,Education,Small,Basic,Annual,33.37,3,Yes,24,118,13,91.84,Low,Yes,0,,3,0,-51,5,100.11,14,Bank Transfer,7,No,,New Customer,Rare Visitor,No Support Needed,37-46,Starter Account,Monitor Engagement
CUST100463,Nancy Martinez,Male,32,India,IT,Small,Basic,Monthly,29.94,46,No,21,24,1,361.11,Low,Yes,15,33.8,2,23,-42,5,1377.24,15,Bank Transfer,1,No,,Established Customer,Consistent User,Ongoing Support,27-36,Growth Account,Monitor Engagement
CUST100464,Thomas Moore,Female,49,France,IT,Medium,Standard,Quarterly,78.63,34,No,19,105,11,385.51,Medium,No,6,19.6,6,8,20,4,2673.42,3,Credit Card,0,No,,Established Customer,Occasional User,Frequent Assistance,47-56,Business Account,Monitor Engagement
CUST100465,Nancy Lee,Male,65,United States,Finance,Small,Standard,Annual,102.82,11,Yes,26,4,10,222.39,High,No,11,2.4,3,14,1,3,1131.02,8,Paypal,0,No,,New Customer,Occasional User,Ongoing Support,57+,Growth Account,Monitor Engagement
CUST100466,David Martin,Male,42,India,Finance,Enterprise,Basic,Monthly,20,21,Yes,17,76,9,463.62,High,No,6,5.5,6,9,-87,2,420,11,Credit Card,7,Yes,Missing Features,Developing Customer,Occasional User,Frequent Assistance,37-46,Starter Account,Immediate Outreach
CUST100467,Sarah Lewis,Male,43,Germany,Education,Medium,Basic,Monthly,36.34,20,No,22,93,2,364.18,Medium,No,13,6.5,6,21,-63,1,726.8,20,Credit Card,8,Yes,Competitor,Developing Customer,Consistent User,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST100468,Michael Jones,Female,58,India,IT,Small,Basic,Quarterly,24.71,34,No,5,26,2,399.35,Low,No,7,19.5,9,27,-39,4,840.14,18,Credit Card,2,Yes,Performance Issues,Established Customer,Daily User,Frequent Assistance,57+,Growth Account,Monitor Engagement
CUST100469,Charles Thomas,Male,35,United States,Education,Small,Basic,Monthly,31.31,16,No,10,46,11,326.27,High,Yes,12,20.9,6,2,-96,3,500.96,7,Credit Card,1,Yes,Missing Features,Developing Customer,Rare Visitor,Ongoing Support,27-36,Starter Account,Monitor Engagement
CUST100470,Ananya Gonzalez,Male,26,India,IT,Small,Standard,Monthly,59.91,30,Yes,1,75,13,201.08,Medium,Yes,14,39.4,1,3,-37,2,1797.3,21,Credit Card,6,Yes,Missing Features,Established Customer,Rare Visitor,Ongoing Support,27-36,Business Account,Immediate Outreach
CUST100471,Liam Anderson,Female,53,India,IT,Small,Premium,Monthly,129.08,8,Yes,24,56,2,322.31,Low,Yes,15,39.8,3,0,-47,1,1032.64,17,Paypal,5,Yes,Poor Support,New Customer,Rare Visitor,Ongoing Support,47-56,Growth Account,Immediate Outreach
CUST100472,Jennifer Brown,Female,49,India,Retail,Medium,Standard,Quarterly,94.85,17,Yes,14,114,3,35.38,High,Yes,1,32.7,1,5,-13,4,1612.45,17,Paypal,0,No,,Developing Customer,Rare Visitor,Occasional Assistance,47-56,Growth Account,Monitor Engagement
CUST100473,Noah Jones,Male,41,United States,Retail,Small,Basic,Annual,51.99,13,Yes,30,98,3,169.57,Low,Yes,5,23.3,9,18,32,4,675.87,2,Credit Card,6,No,,Developing Customer,Consistent User,Occasional Assistance,37-46,Starter Account,Monitor Engagement
CUST100474,Emma Rodriguez,Female,37,United States,IT,Medium,Basic,Monthly,54.25,63,Yes,15,18,15,60.33,Low,Yes,2,15.5,9,17,-84,4,3417.75,6,Paypal,5,No,,Loyal Customer,Consistent User,Occasional Assistance,37-46,Business Account,Monitor Engagement
CUST100475,Patricia Martinez,Male,21,India,Manufacturing,Small,Standard,Monthly,59,45,Yes,13,39,7,18,Low,Yes,1,22.3,1,3,74,2,2655,19,Bank Transfer,1,No,,Established Customer,Rare Visitor,Occasional Assistance,18-26,Business Account,Monitor Engagement
CUST100476,Anthony Gonzalez,Female,45,Germany,IT,Small,Premium,Monthly,147.8,54,Yes,17,76,14,340.97,Medium,Yes,11,34,9,14,97,2,7981.2,29,Credit Card,1,No,,Loyal Customer,Occasional User,Ongoing Support,37-46,Enterprise Account,Monitor Engagement
CUST100477,Ahmed Jackson,Female,45,Netherlands,Education,Small,Basic,Annual,43.37,7,No,13,32,14,461.53,High,No,11,45.6,4,11,16,3,303.59,27,Paypal,1,No,,New Customer,Occasional User,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST100478,Thomas Martin,Female,43,Canada,IT,Small,Basic,Annual,22.74,70,Yes,3,111,4,271.53,Low,Yes,8,42.3,1,8,-67,3,1591.8,14,Credit Card,4,No,,Loyal Customer,Occasional User,Frequent Assistance,37-46,Growth Account,Monitor Engagement
CUST100479,Noah Gonzalez,Male,33,United states,IT,Enterprise,Standard,Quarterly,59.8,7,No,27,84,6,486.86,Low,No,1,17.9,3,13,-3,5,418.6,17,Credit Card,4,No,,New Customer,Occasional User,Occasional Assistance,27-36,Starter Account,Monitor Engagement
CUST100480,Michael Gonzalez,Female,26,India,Education,Medium,Standard,Quarterly,76.32,36,No,0,7,3,439.86,Medium,No,15,38.2,2,13,-35,4,2747.52,30,Credit Card,7,Yes,Price,Established Customer,Occasional User,Ongoing Support,27-36,Business Account,Monitor Engagement
CUST100481,Hans Miller,Male,46,India,IT,Enterprise,Premium,Annual,131.54,69,Yes,21,52,14,289.58,Low,No,13,16.3,8,16,-47,3,9076.26,21,Paypal,1,No,,Loyal Customer,Consistent User,Ongoing Support,47-56,Enterprise Account,Monitor Engagement
CUST100482,Emma Moore,Male,48,Australia,Healthcare,Medium,Standard,Quarterly,42.77,25,No,18,48,7,228.22,High,Yes,9,5.3,4,20,39,3,1069.25,26,Credit Card,1,No,,Established Customer,Consistent User,Frequent Assistance,47-56,Growth Account,Monitor Engagement
CUST100483,Anthony Martinez,Female,27,India,Education,Small,Basic,Quarterly,60.27,3,Yes,22,30,12,313.01,Medium,No,11,10.3,0,7,-70,5,180.81,18,Credit Card,0,No,,New Customer,Rare Visitor,Ongoing Support,27-36,Starter Account,Monitor Engagement
CUST100484,Liam Johnson,Female,25,United Kingdom,IT,Small,Standard,Quarterly,65.54,42,No,28,39,15,302.99,Medium,No,15,23.7,7,0,86,1,2752.68,25,Credit Card,1,No,,Established Customer,Rare Visitor,Ongoing Support,18-26,Business Account,Immediate Outreach
CUST100485,Barbara Gonzalez,Male,42,United States,Retail,Medium,Basic,Monthly,37.33,29,No,26,66,11,74.8,Medium,No,12,34.9,6,18,-82,4,1082.57,20,Credit Card,0,Yes,Competitor,Established Customer,Consistent User,Ongoing Support,37-46,Growth Account,Monitor Engagement
CUST100486,Karen Anderson,Female,22,United States,Healthcare,Small,Premium,Monthly,145.91,9,Yes,7,39,4,475.07,Medium,Yes,7,33.6,7,22,-26,1,1313.19,25,Paypal,5,Yes,Performance Issues,New Customer,Consistent User,Frequent Assistance,18-26,Growth Account,Monitor Engagement
CUST100487,Jennifer Miller,Male,28,United Kingdom,IT,Medium,Standard,Quarterly,73.61,53,Yes,23,53,9,344.35,Low,Yes,7,31.7,8,1,-89,5,3901.33,19,Bank Transfer,3,No,,Loyal Customer,Rare Visitor,Frequent Assistance,27-36,Enterprise Account,Monitor Engagement
CUST100488,Patricia Moore,Female,49,Germany,IT,Enterprise,Premium,Annual,150.86,37,Yes,18,9,12,191.4,Medium,No,3,37.8,9,1,15,4,5581.82,9,Paypal,2,No,,Established Customer,Rare Visitor,Occasional Assistance,47-56,Enterprise Account,Monitor Engagement
CUST100489,Joseph Taylor,Male,33,United States,IT,Small,Basic,Monthly,20,8,Yes,18,46,6,126.92,Low,Yes,7,31.1,5,14,-68,1,160,12,Credit Card,0,Yes,Missing Features,New Customer,Occasional User,Frequent Assistance,27-36,Starter Account,Monitor Engagement
CUST100490,Lisa Perez,Male,41,France,Finance,Medium,Standard,Monthly,61,69,No,4,88,9,358.73,Medium,Yes,11,6,0,3,-67,4,4209,3,Paypal,5,Yes,Low Usage,Loyal Customer,Rare Visitor,Ongoing Support,37-46,Enterprise Account,Monitor Engagement
CUST100491,Nancy Martin,Female,51,United States,Finance,Enterprise,Standard,Monthly,80.85,26,No,12,59,15,224.92,Low,Yes,9,40.4,3,9,62,3,2102.1,6,Paypal,7,No,,Established Customer,Occasional User,Frequent Assistance,47-56,Business Account,Monitor Engagement
CUST100492,Lisa Martin,Male,28,India,Retail,Small,Basic,Annual,29.97,57,No,10,42,5,324.75,High,No,3,25.7,1,5,-7,2,1708.29,14,Paypal,8,No,,Loyal Customer,Rare Visitor,Occasional Assistance,27-36,Business Account,Monitor Engagement
CUST100493,Anthony Martinez,Female,30,Australia,Finance,Medium,Standard,Monthly,69.77,62,Yes,11,81,14,273.4,Medium,Yes,4,22.7,0,10,-93,3,4325.74,26,Credit Card,7,No,,Loyal Customer,Occasional User,Occasional Assistance,27-36,Enterprise Account,Monitor Engagement
CUST100494,Elizabeth White,Male,33,United States,Finance,Small,Standard,Monthly,39.42,66,No,3,18,13,199.48,Low,Yes,8,16.2,5,2,30,1,2601.72,5,Bank Transfer,1,No,,Loyal Customer,Rare Visitor,Frequent Assistance,27-36,Business Account,Immediate Outreach
CUST100495,Susan Taylor,Female,39,Australia,Education,Small,Standard,Annual,77.72,31,Yes,27,113,4,311.48,High,No,10,37.7,5,12,-91,2,2409.32,14,Paypal,3,Yes,Low Usage,Established Customer,Occasional User,Ongoing Support,37-46,Business Account,Monitor Engagement
CUST100496,Linda Gonzalez,Male,45,Netherlands,Healthcare,Small,Basic,Monthly,20,17,Yes,8,120,9,137.59,High,No,13,37.4,8,5,-28,2,340,19,Bank Transfer,2,Yes,Poor Support,Developing Customer,Rare Visitor,Ongoing Support,37-46,Starter Account,Immediate Outreach
CUST100497,Nancy Jackson,Female,23,Singapore,Manufacturing,Small,Basic,Annual,20,60,Yes,15,64,5,223.02,Low,Yes,3,36,4,15,49,4,1200,11,Credit Card,1,No,,Loyal Customer,Occasional User,Occasional Assistance,18-26,Growth Account,Monitor Engagement
CUST100498,Nancy Hernandez,Female,41,United Kingdom,Healthcare,Medium,Basic,Monthly,20,2,No,20,92,13,133.18,Medium,Yes,14,9.8,6,26,31,2,40,21,Credit Card,8,Yes,Poor Support,New Customer,Daily User,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST100499,Noah Thomas,Female,51,Australia,Manufacturing,Enterprise,Basic,Annual,26.25,5,No,13,3,6,392.04,High,No,5,12.5,6,22,83,1,131.25,9,Paypal,6,No,,New Customer,Consistent User,Occasional Assistance,47-56,Starter Account,Monitor Engagement
CUST100500,Olga Thompson,Male,59,United States,Education,Small,Standard,Annual,68.37,54,Yes,5,38,1,23.53,Medium,No,10,30.3,8,10,-98,3,3691.98,4,Credit Card,4,Yes,Competitor,Loyal Customer,Occasional User,Ongoing Support,57+,Enterprise Account,Monitor Engagement
CUST100501,Matthew Clark,Female,44,Canada,Finance,Small,Basic,Monthly,20,15,Yes,5,120,3,92.81,Medium,Yes,0,,5,24,53,1,300,6,Credit Card,1,No,,Developing Customer,Daily User,No Support Needed,37-46,Starter Account,Loyal Customer
CUST100502,Jennifer Ramirez,Female,48,United Kingdom,Retail,Medium,Basic,Monthly,45.26,59,No,22,20,7,321.12,Medium,Yes,15,1.6,7,17,-64,3,2670.34,22,Paypal,2,Yes,Competitor,Loyal Customer,Consistent User,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST100503,Pierre Thomas,Male,57,Singapore,IT,Medium,Basic,Monthly,25.56,31,Yes,23,104,13,176.18,Low,Yes,15,3.9,3,10,14,2,792.36,7,Paypal,0,No,,Established Customer,Occasional User,Ongoing Support,57+,Starter Account,Monitor Engagement
CUST100504,Chen Thomas,Female,53,Germany,Healthcare,Small,Premium,Monthly,128.12,24,No,10,110,3,270.89,Low,No,9,16.8,3,25,-33,4,3074.88,4,Bank Transfer,1,No,,Established Customer,Daily User,Frequent Assistance,47-56,Business Account,Monitor Engagement
CUST100505,David White,Female,44,United States,Finance,Medium,Basic,Annual,20,39,Yes,21,106,14,64,High,Yes,14,13.1,7,12,-16,3,780,5,Credit Card,1,No,,Established Customer,Occasional User,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST100506,Elizabeth Martinez,Female,46,Netherlands,Healthcare,Medium,Standard,Monthly,73.21,38,Yes,25,97,2,465.15,Medium,No,12,6.4,5,13,13,3,2781.98,12,Paypal,2,No,,Established Customer,Occasional User,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST100507,Daniel Sanchez,Male,65,India,IT,Small,Premium,Monthly,160.06,18,Yes,0,27,13,147.63,Low,Yes,15,47.8,4,27,-96,3,2881.08,29,Bank Transfer,5,Yes,Low Usage,Developing Customer,Daily User,Ongoing Support,57+,Business Account,Monitor Engagement
